"Alabama_vs.msm","Alaska_vs.msm","Arizona_vs.msm","Arkansas_vs.msm","California_vs.msm","Colorado_vs.msm","Connecticut_vs.msm","Delaware_vs.msm","District of Columbia_vs.msm","Florida_vs.msm","Georgia_vs.msm","Hawaii_vs.msm","Idaho_vs.msm","Illinois_vs.msm","Indiana_vs.msm","Iowa_vs.msm","Kansas_vs.msm","Kentucky_vs.msm","Louisiana_vs.msm","Maine_vs.msm","Maryland_vs.msm","Massachusetts_vs.msm","Michigan_vs.msm","Minnesota_vs.msm","Mississippi_vs.msm","Missouri_vs.msm","Montana_vs.msm","Nebraska_vs.msm","Nevada_vs.msm","New Hampshire_vs.msm","New Jersey_vs.msm","New Mexico_vs.msm","New York_vs.msm","North Carolina_vs.msm","North Dakota_vs.msm","Ohio_vs.msm","Oklahoma_vs.msm","Oregon_vs.msm","Pennsylvania_vs.msm","Rhode Island_vs.msm","South Carolina_vs.msm","South Dakota_vs.msm","Tennessee_vs.msm","Texas_vs.msm","Utah_vs.msm","Vermont_vs.msm","Virginia_vs.msm","Washington_vs.msm","West Virginia_vs.msm","Wisconsin_vs.msm","Wyoming_vs.msm"
0.533566457977662,0.742604856349626,0.583748015011314,0.722039007779665,0.699159826771484,0.561314673416615,0.51053628193974,0.861994623481381,0.656990716903642,0.74464012289754,0.71439481001165,0.803539149349343,0.696431879494191,0.664280671078452,0.714790568497914,0.760252527496015,0.820327918642491,0.817951143738213,0.66309329670778,0.752451660973584,0.637778666102808,0.738800496735624,0.717086288405796,0.752164078818605,0.370426114418968,0.630757491144671,0.838616040002271,0.666030189826895,0.627142064190405,0.650813725731431,0.675440804056088,0.639506391407566,0.64652562245676,0.731752425819604,0.509222797100861,0.750716731566275,0.654483107035196,0.830800474606074,0.724837311877916,0.768399897481077,0.708648771376594,0.676181346160201,0.666103029674683,0.64811353910559,0.757772930822654,0.774863332616859,0.691536888040334,0.781418273554907,0.442673290037279,0.780754713515804,0.675459691674869
0.533566457977662,0.742604856349626,0.583748015011314,0.722039007779665,0.699159826771484,0.561314673416615,0.51053628193974,0.861994623481381,0.656990716903642,0.74464012289754,0.71439481001165,0.803539149349343,0.696431879494191,0.664280671078452,0.714790568497914,0.760252527496015,0.820327918642491,0.817951143738213,0.66309329670778,0.752451660973584,0.637778666102808,0.738800496735624,0.717086288405796,0.752164078818605,0.370426114418968,0.630757491144671,0.838616040002271,0.666030189826895,0.627142064190405,0.650813725731431,0.675440804056088,0.639506391407566,0.64652562245676,0.731752425819604,0.509222797100861,0.750716731566275,0.654483107035196,0.830800474606074,0.724837311877916,0.768399897481077,0.708648771376594,0.676181346160201,0.666103029674683,0.64811353910559,0.757772930822654,0.774863332616859,0.691536888040334,0.781418273554907,0.442673290037279,0.780754713515804,0.675459691674869
0.550165325369814,0.748425135945705,0.640498756155003,0.714858511442811,0.701342319484617,0.553397135416692,0.546289182327752,0.733786003315156,0.568809012746493,0.679218590225292,0.712825733241574,0.794638888284985,0.737689730736285,0.686063517269581,0.668324662046732,0.84270462720532,0.68140124360589,0.722020211794469,0.641486639726161,0.857046732514054,0.58557540357502,0.702549737891592,0.769150198660108,0.637971288774512,0.33306272129303,0.674374673958573,0.754132175901004,0.731539646641364,0.641429412809021,0.635030816276418,0.703501180509227,0.674341359441021,0.704384308411323,0.723496482005105,0.494055888074021,0.666323682497792,0.605907848028362,0.873672691203833,0.652479894838806,0.776979041991802,0.628334671473121,0.730359925235467,0.755343645413401,0.69117407169198,0.776117789090324,0.789679174954406,0.673565609732774,0.829509771000296,0.444752471649205,0.776391742475634,0.697009660107285
0.516658129449554,0.826160958086974,0.565640672084381,0.709166728512422,0.668579881999686,0.599658648371545,0.610756083917382,0.70698070729903,0.547909871246087,0.661234077067774,0.667007446698001,0.783604929072414,0.745835453107584,0.685993845391282,0.743503838990637,0.781844275566936,0.741183235085844,0.835845043987545,0.75845385123936,0.823959039166895,0.667976160040143,0.648978154984812,0.784001136110834,0.760155788179966,0.368926878775545,0.619239183426964,0.719441974961085,0.654290613784034,0.698828555818776,0.721875163030063,0.670692052199191,0.737739972292626,0.68434114578644,0.663382215369155,0.484221696544418,0.72549812108557,0.703924672052328,0.845304107212998,0.603857529948661,0.760936908347598,0.679464539620085,0.664957866522151,0.645149301882504,0.682609409051647,0.738963687620108,0.766629033289332,0.681622108773122,0.775272560911279,0.48637726508279,0.845165399696379,0.625014136093395
0.590285345677691,0.707145346813002,0.576730768718874,0.680141670569393,0.621862776960457,0.58126537286454,0.517103158867291,0.754239053231399,0.662807101866285,0.666187672240237,0.686522603153061,0.765461813872894,0.672156839259376,0.602840177532724,0.683986775040261,0.877154453994733,0.793531337358607,0.703610050524186,0.774958101519587,0.747589177535412,0.622370377658169,0.671850766136848,0.768065097282051,0.647220547746732,0.336889981806965,0.617570365524511,0.871596213435879,0.769238174393401,0.610298798014462,0.649234873341906,0.647688928973796,0.704597154945562,0.721907691603354,0.661252371242285,0.483397850192462,0.746379878904445,0.715101208879812,0.748804180438336,0.707583381477785,0.765543519981894,0.661368457058075,0.659306065173496,0.653614884907506,0.651372076110709,0.662052299426711,0.688415488370365,0.702213996487584,0.802128243648191,0.525473143953251,0.742469106112132,0.639152444351245
0.501004677042634,0.688649718901142,0.609280254445394,0.61401039452121,0.745299112655711,0.514950093194333,0.547327503246542,0.787498425251377,0.590771571365158,0.80653063365818,0.685932743845882,0.766973570397876,0.723458054860044,0.661766144539287,0.773446941083293,0.783954607224783,0.774827814883481,0.822433524898479,0.671715457100959,0.836403039189589,0.572743995846528,0.749122550635731,0.677977241348564,0.762602211738164,0.338623041424875,0.697857345568145,0.776778223131762,0.657566889632974,0.639699848505145,0.711974756961089,0.64736418924412,0.663416745037337,0.649293312930855,0.6152360371591,0.50444074848297,0.658105727499222,0.640377516399608,0.718449031437253,0.718039053070442,0.764686179812238,0.600059439589331,0.67927647739036,0.690950715523955,0.590700046860081,0.688092561504572,0.741167853368774,0.688652823018815,0.827815368559862,0.481346363772081,0.856647896234083,0.638450672206305
0.516658129449554,0.826160958086974,0.565640672084381,0.709166728512422,0.668579881999686,0.599658648371545,0.610756083917382,0.70698070729903,0.547909871246087,0.661234077067774,0.667007446698001,0.783604929072414,0.745835453107584,0.685993845391282,0.743503838990637,0.781844275566936,0.741183235085844,0.835845043987545,0.75845385123936,0.823959039166895,0.667976160040143,0.648978154984812,0.784001136110834,0.760155788179966,0.368926878775545,0.619239183426964,0.719441974961085,0.654290613784034,0.698828555818776,0.721875163030063,0.670692052199191,0.737739972292626,0.68434114578644,0.663382215369155,0.484221696544418,0.72549812108557,0.703924672052328,0.845304107212998,0.603857529948661,0.760936908347598,0.679464539620085,0.664957866522151,0.645149301882504,0.682609409051647,0.738963687620108,0.766629033289332,0.681622108773122,0.775272560911279,0.48637726508279,0.845165399696379,0.625014136093395
0.508913003236714,0.732342085935862,0.590315187815184,0.708480444619559,0.687253472157206,0.580090419951641,0.50468561562264,0.859611546459925,0.63503895429992,0.787938470390683,0.672524928648795,0.775442406281032,0.669046685098018,0.612630766381386,0.752203351229605,0.865325417927035,0.709999706099204,0.817535724575939,0.682543641050884,0.857283958475384,0.642659759231459,0.629012862769086,0.802709934733384,0.64650882398855,0.342129608664361,0.64581486736378,0.816421084662944,0.733469722916986,0.684201193123394,0.636855881339912,0.752116689858997,0.737854256139255,0.753034076934594,0.64361849510564,0.434657224312718,0.658357502412694,0.626612235709927,0.762596177688497,0.628650251481424,0.759494896987061,0.676718498244208,0.689636589927536,0.684629352430024,0.582076307900466,0.785157839180096,0.826092882411966,0.683581879484436,0.774753458140939,0.443951950419225,0.851150467674073,0.712623389360185
0.578011311714442,0.687511296803426,0.678645377384019,0.601764203375159,0.632825175413124,0.500956788933675,0.615330232159479,0.7712968887993,0.646979639410249,0.759733970134781,0.677651045161017,0.716750090617383,0.680880897184846,0.71125958138299,0.738330245971942,0.786808976870296,0.777634979096766,0.826206494729884,0.763454273138722,0.871360963562932,0.646059997130106,0.694918534241302,0.743180315606275,0.707431349508557,0.350708853792731,0.628406934526958,0.814521219419077,0.65581776102715,0.67394243287533,0.743981097006961,0.724268482402714,0.701505127209106,0.717420597750264,0.647932789423445,0.511422864456176,0.763440195914383,0.605988209275177,0.839624377055258,0.637404219988929,0.831602104257067,0.707425887839989,0.710748614948195,0.668020856548622,0.585551592978879,0.714675089929522,0.724193786373732,0.717349858534147,0.722857577754085,0.473100859979314,0.738550235517473,0.719358791432837
0.552308401005871,0.716600614132066,0.589648320148159,0.645424009925021,0.715164769358497,0.600900442900296,0.533825387502614,0.817989760552125,0.584728966588064,0.761940353891302,0.712581223794351,0.793490916648568,0.625433088541641,0.618233434747849,0.692465956673842,0.779402504924205,0.676110795928439,0.780011453594076,0.674237172981506,0.774335986799254,0.646585484988613,0.703218213848847,0.784522985742672,0.722808248015738,0.34988623225941,0.670189620404362,0.814609202266875,0.736951293247714,0.621612934542595,0.6287460520176,0.751377847696761,0.746881384293347,0.724975797705042,0.635676158226149,0.459866329188518,0.631318098513314,0.673017486531766,0.788114866063481,0.644473282619632,0.811229068281081,0.684880466454027,0.710854139157156,0.742593549967674,0.699655630007774,0.739329306402723,0.741986433606919,0.687317972137448,0.840605985328028,0.517576746094173,0.747875284650372,0.706793502927301
0.536458631945476,0.695284069024517,0.636069360064827,0.657728464632485,0.641715592685613,0.596189181209058,0.543274141745393,0.748592858828953,0.640211611007313,0.699558834025947,0.640268186417787,0.731198900026098,0.735000403238759,0.594453934105225,0.706736163865809,0.872540209750693,0.819930429137042,0.731215143296115,0.755180952350824,0.842823292327937,0.5740323188612,0.659713120811675,0.680811756439505,0.709784973044607,0.317810952293424,0.738517591243556,0.861294300380236,0.70739043482038,0.680669413652846,0.667996859945733,0.74157955286507,0.758684819518585,0.733055077436212,0.675158437256713,0.440499395890029,0.700424480384003,0.611593399600021,0.791766401145406,0.658096254665706,0.80366675333783,0.586981109930028,0.664855400213388,0.718130727990668,0.600405574621221,0.772898183816683,0.784290899117592,0.598575510834056,0.818265945492127,0.492634441535553,0.797060211983331,0.742871716285271
0.508913003236714,0.732342085935862,0.590315187815184,0.708480444619559,0.687253472157206,0.580090419951641,0.50468561562264,0.859611546459925,0.63503895429992,0.787938470390683,0.672524928648795,0.775442406281032,0.669046685098018,0.612630766381386,0.752203351229605,0.865325417927035,0.709999706099204,0.817535724575939,0.682543641050884,0.857283958475384,0.642659759231459,0.629012862769086,0.802709934733384,0.64650882398855,0.342129608664361,0.64581486736378,0.816421084662944,0.733469722916986,0.684201193123394,0.636855881339912,0.752116689858997,0.737854256139255,0.753034076934594,0.64361849510564,0.434657224312718,0.658357502412694,0.626612235709927,0.762596177688497,0.628650251481424,0.759494896987061,0.676718498244208,0.689636589927536,0.684629352430024,0.582076307900466,0.785157839180096,0.826092882411966,0.683581879484436,0.774753458140939,0.443951950419225,0.851150467674073,0.712623389360185
0.509153032809657,0.784641209720389,0.675501212586977,0.602163433419313,0.693703244276428,0.498815871697336,0.601798430913365,0.862140604676907,0.659968405721076,0.761457780120695,0.586978608630777,0.762576577890125,0.712834644715044,0.704808503555236,0.780682008810418,0.802396420228927,0.78650850982761,0.741266225560031,0.735717222079097,0.812112138688582,0.670862010223305,0.627750035930524,0.758863275886587,0.633146037857388,0.348149868599747,0.735653167695216,0.858525580160586,0.705352568069889,0.645622367748596,0.643262166925888,0.634695515077913,0.75373867870829,0.730073246251965,0.722076971812459,0.44461700597914,0.754442444150435,0.659155731531549,0.796391795859921,0.640687320288882,0.749881917728572,0.614517388468128,0.699222149448638,0.741728519611263,0.700358867034151,0.758588715939278,0.719640462201032,0.685874178150267,0.741199972113005,0.519730881593946,0.835453522385304,0.744387362220818
0.516658129449554,0.826160958086974,0.565640672084381,0.709166728512422,0.668579881999686,0.599658648371545,0.610756083917382,0.70698070729903,0.547909871246087,0.661234077067774,0.667007446698001,0.783604929072414,0.745835453107584,0.685993845391282,0.743503838990637,0.781844275566936,0.741183235085844,0.835845043987545,0.75845385123936,0.823959039166895,0.667976160040143,0.648978154984812,0.784001136110834,0.760155788179966,0.368926878775545,0.619239183426964,0.719441974961085,0.654290613784034,0.698828555818776,0.721875163030063,0.670692052199191,0.737739972292626,0.68434114578644,0.663382215369155,0.484221696544418,0.72549812108557,0.703924672052328,0.845304107212998,0.603857529948661,0.760936908347598,0.679464539620085,0.664957866522151,0.645149301882504,0.682609409051647,0.738963687620108,0.766629033289332,0.681622108773122,0.775272560911279,0.48637726508279,0.845165399696379,0.625014136093395
0.585820598065744,0.682895681965508,0.598500018114752,0.714211311185574,0.666521033761235,0.600952677036018,0.567205914515738,0.721139837321257,0.559731520941174,0.798833973301373,0.635957063545697,0.746402623727245,0.706011374449491,0.607403143444482,0.750878574035546,0.779408523691139,0.697229925574416,0.792611513168571,0.760991517991822,0.829918750527937,0.672973987645681,0.703313985314439,0.796953400755168,0.721871078604669,0.366012685926615,0.72616879358912,0.759500890885926,0.701005265029938,0.59206681851746,0.696413855601741,0.748573993632875,0.685547490749077,0.753178752765628,0.698153749131878,0.495661624459975,0.660586496412625,0.67661282540248,0.761061292426399,0.689252352034052,0.813175802254093,0.590702753435508,0.637334029936989,0.744456702500847,0.625839957118865,0.665201017921895,0.768521404677178,0.629460057350997,0.717645287737115,0.504822743564118,0.722830043089251,0.754390125208553
0.508913003236714,0.732342085935862,0.590315187815184,0.708480444619559,0.687253472157206,0.580090419951641,0.50468561562264,0.859611546459925,0.63503895429992,0.787938470390683,0.672524928648795,0.775442406281032,0.669046685098018,0.612630766381386,0.752203351229605,0.865325417927035,0.709999706099204,0.817535724575939,0.682543641050884,0.857283958475384,0.642659759231459,0.629012862769086,0.802709934733384,0.64650882398855,0.342129608664361,0.64581486736378,0.816421084662944,0.733469722916986,0.684201193123394,0.636855881339912,0.752116689858997,0.737854256139255,0.753034076934594,0.64361849510564,0.434657224312718,0.658357502412694,0.626612235709927,0.762596177688497,0.628650251481424,0.759494896987061,0.676718498244208,0.689636589927536,0.684629352430024,0.582076307900466,0.785157839180096,0.826092882411966,0.683581879484436,0.774753458140939,0.443951950419225,0.851150467674073,0.712623389360185
0.533566457977662,0.742604856349626,0.583748015011314,0.722039007779665,0.699159826771484,0.561314673416615,0.51053628193974,0.861994623481381,0.656990716903642,0.74464012289754,0.71439481001165,0.803539149349343,0.696431879494191,0.664280671078452,0.714790568497914,0.760252527496015,0.820327918642491,0.817951143738213,0.66309329670778,0.752451660973584,0.637778666102808,0.738800496735624,0.717086288405796,0.752164078818605,0.370426114418968,0.630757491144671,0.838616040002271,0.666030189826895,0.627142064190405,0.650813725731431,0.675440804056088,0.639506391407566,0.64652562245676,0.731752425819604,0.509222797100861,0.750716731566275,0.654483107035196,0.830800474606074,0.724837311877916,0.768399897481077,0.708648771376594,0.676181346160201,0.666103029674683,0.64811353910559,0.757772930822654,0.774863332616859,0.691536888040334,0.781418273554907,0.442673290037279,0.780754713515804,0.675459691674869
0.585820598065744,0.682895681965508,0.598500018114752,0.714211311185574,0.666521033761235,0.600952677036018,0.567205914515738,0.721139837321257,0.559731520941174,0.798833973301373,0.635957063545697,0.746402623727245,0.706011374449491,0.607403143444482,0.750878574035546,0.779408523691139,0.697229925574416,0.792611513168571,0.760991517991822,0.829918750527937,0.672973987645681,0.703313985314439,0.796953400755168,0.721871078604669,0.366012685926615,0.72616879358912,0.759500890885926,0.701005265029938,0.59206681851746,0.696413855601741,0.748573993632875,0.685547490749077,0.753178752765628,0.698153749131878,0.495661624459975,0.660586496412625,0.67661282540248,0.761061292426399,0.689252352034052,0.813175802254093,0.590702753435508,0.637334029936989,0.744456702500847,0.625839957118865,0.665201017921895,0.768521404677178,0.629460057350997,0.717645287737115,0.504822743564118,0.722830043089251,0.754390125208553
